A,C,X,Y,Z
48.13370473537606,263.7325905292479,-0.00028625805696336215,0.4496579838368575,-0.09659325959472653
47.63231197771589,264.7353760445682,-0.00028676441886688053,0.4462500419843991,-0.09255343895938495
47.130919220055716,265.73816155988857,-0.0002871829422534944,0.44278241543014474,-0.08856411630085859
46.629526462395546,266.7409470752089,-0.00028751349891820155,0.43925588503469726,-0.08462626013880481
46.12813370473538,267.74373259052925,-0.00028775598761310306,0.43567125339635027,-0.0807408212959615
45.62674094707521,268.7465181058496,-0.0002879103340589495,0.43202934442223295,-0.07690873237854134
45.125348189415035,269.74930362116993,-0.00028797649097966893,0.4283310028866367,-0.07313090726654536
44.62395543175489,270.7520891364902,-0.0002879544381100274,0.42457709397663734,-0.06940824061649664
44.12256267409472,271.75487465181055,-0.00028784418220517693,0.4207685028242736,-0.06574160737568491
43.62116991643456,272.7576601671309,-0.00028764575703732476,0.41690613402741405,-0.06213186230851875
43.11977715877438,273.76044568245123,-0.0002873592233854083,0.4129909111575216,-0.05857983953569601
42.61838440111421,274.7632311977716,-0.0002869846690209954,0.4090237762567597,-0.05508635208585133
42.11699164345404,275.7660167130919,-0.0002865222086647634,0.40500568932284864,-0.051652191460476615
41.61559888579387,276.76880222841226,-0.000285971983984723,0.400937627783577,-0.04827812721211444
41.1142061281337,277.7715877437326,-0.00028533416350740026,0.3968205859602847,-0.044964906536563376
40.61281337047353,278.77437325905294,-0.0002846089426107312,0.3926555745211999,-0.041713253878469914
40.11142061281339,279.7771587743732,-0.0002837965434352441,0.3884436199247432,-0.03852387055164286
39.61002785515322,280.77994428969356,-0.00028289721482366303,0.38418576385333836,-0.03539743437352172
39.10863509749306,281.78272980501396,-0.00028191123224985404,0.37988306263810045,-0.032334599314594925
38.60724233983288,282.78551532033424,-0.0002808388977300069,0.375536586674599,-0.02933599516244101
38.10584958217271,283.7883008356546,-0.00027968053973381757,0.3711474198303222,-0.02640222720124541
37.60445682451254,284.7910863509749,-0.00027843651306369566,0.3667166588438988,-0.023533875906551316
37.10306406685237,285.79387186629526,-0.0002771071987908158,0.3622454127173853,-0.020731496655500337
36.6016713091922,286.79665738161566,-0.0002756930040845873,0.35773480210028197,-0.017995619453017753
36.10027855153203,287.79944289693594,-0.00027419436213449444,0.3531859586678081,-0.01532674867382866
35.59888579387189,288.8022284122562,-0.00027261173198667166,0.3486000244921854,-0.012725362820617647
35.097493036211716,289.8050139275765,-0.000270945598401795,0.3439781514081801,-0.01019191429843147
34.596100278551546,290.8077994428969,-0.0002691964717485007,0.33932150037324504,-0.00772682920569423
34.094707520891376,291.81058495821725,-0.0002673648877902224,0.3346312408221479,-0.0053305071413944916
33.593314763231206,292.8133704735376,-0.0002654514075715042,0.3299085500175636,-0.0030033210293822776
33.091922005571035,293.816155988858,-0.0002634566171906272,0.3251546123958917,-0.0007456169591506523
32.59052924791087,294.81894150417827,-0.00026138112768592237,0.3203706189095783,0.0014422859563580914
32.089136490250695,295.8217270194986,-0.00025922557477997543,0.315557766366112,0.003560095705822164
31.587743732590525,296.82451253481895,-0.000256990618751729,0.3107172567639225,0.0056075474878269915
31.086350974930358,297.8272980501393,-0.0002546769441806873,0.30585029662600505,0.00758440380185732
30.584958217270216,298.8300835654596,-0.00025228525977638583,0.30095809633152726,0.009490454522008918
30.083565459610043,299.8328690807799,-0.000249816298122596,0.2960418694457303,0.011325516953689885
29.582172701949876,300.83565459610026,-0.000247270815492584,0.2911028320491198,0.013089435872757349
29.0807799442897,301.83844011142065,-0.00024464959159331556,0.28614220206520713,0.014782083547771663
28.579387186629532,302.84122562674094,-0.00024195342930966035,0.281161198588876,0.016403359744515456
28.077994428969358,303.8440111420613,-0.000239183154519651,0.27616104121477747,0.017953191713431238
27.57660167130919,304.8467966573816,-0.00023633961578184426,0.2711429493659807,0.019431534159892294
27.07520891364902,305.84958217270196,-0.00023342368407952563,0.26610814162432916,0.02083836919698001
26.57381615598885,306.8523676880223,-0.00023043625262175738,0.2610578350619619,0.02217370628117976
26.07242339832871,307.85515320334264,-0.0002273782364454746,0.2559932445752793,0.023437582130952705
25.57103064066854,308.8579387186629,-0.0002242505722875876,0.25091558222086974,0.024630060628069828
25.069637883008365,309.86072423398326,-0.00022105421814444526,0.24582605655501766,0.025751232702020843
24.568245125348202,310.8635097493036,-0.0002177901531297266,0.24072587197576922,0.026801216197476663
24.06685236768803,311.86629526462394,-0.00021445937701969342,0.23561622806985838,0.027780155724812516
23.565459610027858,312.8690807799443,-0.00021106291006844913,0.23049831896275919,0.02868822249404701
